stationNumber,slope,lowBound,hightBound,slopeInt,meanWind,mw1990,mw2017,pw1990,pw2017
478360-99999,0.4214559386973343,0.13649775069782383,0.7064141266968447,1,45.857142857142854,52,49,346,322
874530-99999,-0.13984674329501723,-0.47743076785327426,0.1977372812632398,0,47.464285714285715,53,52,6,360
072010-99999,-0.3686371100164271,-0.45014334260889777,-0.2871308774239565,-1,42.964285714285715,46,38,280,286
561370-99999,0.3139025725232688,0.199689227543994,0.42811591750254363,1,10.607142857142858,9,17,259,277
985380-99999,0.19266557197592382,0.015244343098904434,0.3700868008529432,1,29.285714285714285,32,37,32,38
804190-99999,nan,nan,nan,0,24.14814814814815,28.0,nan,66.0,nan
710680-99999,-0.11466885604816682,-0.25173883305692857,0.022401120960594934,0,32.75,36,37,290,283
987520-99999,0.359058565955126,0.19269128614244604,0.5254258457678059,1,16.214285714285715,15,21,347,25
013670-99999,0.14313081554461252,0.0026654129350822398,0.2835962181541428,1,16.75,17,18,297,235
865750-99999,-0.39436234263821834,-0.5605607584368018,-0.22816392683963493,-1,49.607142857142854,46,48,88,85
083910-99999,0.028735632183907872,-0.0590296985334432,0.11650096290125894,0,27.821428571428573,27,26,176,196
618090-99999,-1.127805145046544,-1.4850523965552633,-0.7705578935378248,-1,26.607142857142858,38,16,84,45
122800-99999,-0.4285714285714459,-1.711954827240116,0.8548119700972241,0,34.57142857142857,28,34,223,233
249510-99999,-0.3054187192118294,-0.4540714289132245,-0.15676600951043432,-1,18.571428571428573,20,21,259,276
681120-99999,-0.06403940886699913,-0.3882780170455693,0.260199199311571,0,28.142857142857142,26,26,2,282
423980-99999,nan,nan,nan,0,23.0,24.0,20.0,84.0,50.0
827980-99999,0.09414340448823363,-0.19550951858579943,0.38379632756226667,0,34.142857142857146,33,41,138,149
565710-99999,0.09742747673782579,-0.06237154781241322,0.2572265012880648,0,14.642857142857142,17,14,170,129
618490-99999,-0.22304324028462147,-0.3544300044450452,-0.09165647612419775,-1,13.535714285714286,18,15,192,206
766980-99999,-0.2506841817186653,-0.3626343327687481,-0.1387340306685825,-1,14.285714285714286,21,12,100,96
723566-93950,-0.10810071154898784,-0.2188523242262092,0.0026509011282335043,0,33.25,36,31,173,184
383920-99999,0.2159277504105156,0.10614616296808746,0.32570933785294376,1,40.107142857142854,41,46,48,54
878520-99999,-0.11713191023534131,-0.4970077576622631,0.2627439371915805,0,76.85714285714286,101,76,268,287
013890-99999,0.533388067870839,0.3287302387883991,0.738045896953279,1,13.607142857142858,12,24,264,341
029820-99999,1.2646414887794482,0.6827043619631539,1.8465786155957424,1,67.75,64,84,236,229
470030-99999,0.3018609742747701,0.07053053118550642,0.5331914173640337,1,23.678571428571427,18,31,357,322
319870-99999,-0.12479474548440228,-0.17667594302026815,-0.07291354794853641,-1,34.214285714285715,36,33,343,343
066600-99999,-0.11658456486042865,-0.17485047576169913,-0.05831865395915816,-1,20.5,22,21,268,249
725720-24127,-0.2172961138478378,-0.3040379815898382,-0.13055424610583746,-1,37.57142857142857,44,36,169,182
567390-99999,0.15380405035577713,0.06451168486653736,0.2430964158450169,1,17.428571428571427,16,21,223,206
723075-13769,0.1321839080459773,-0.022429433029635765,0.2867972491215903,0,40.607142857142854,37,38,253,258
064900-99999,0.08839627805145461,-0.13526530919350066,0.3120578652964099,0,37.892857142857146,40,37,229,214
160330-99999,0.3360700602080012,0.10426893449177649,0.5678711859242258,1,8.642857142857142,10,9,103,83
486000-99999,nan,nan,nan,0,22.074074074074073,nan,19.0,nan,49.0
604750-99999,0.1661193212917359,0.026330376231404884,0.3059082663520669,1,32.67857142857143,29,33,296,313
711450-99999,0.12862616310892608,0.03757635702843755,0.21967596918941462,1,30.857142857142858,32,37,321,288
647560-99999,-0.6015325670498204,-0.8521873347248183,-0.3508777993748225,-1,33.857142857142854,38,30,86,83
711220-99999,0.1529830322933773,0.06455068895136329,0.24141537563539134,1,23.392857142857142,19,23,246,235
594930-99999,0.1195949644225548,0.06302680651223486,0.17616312233287473,1,31.678571428571427,33,34,65,91
655180-99999,0.13683634373289802,0.010427046922126482,0.26324564054366956,1,15.071428571428571,14,21,136,130
717390-99999,0.055829228243024914,-0.04531797455347322,0.15697643103952305,0,32.785714285714285,35,34,262,275
164050-99999,0.3897099069512883,0.2224862347441547,0.556933579158422,1,45.92857142857143,37,50,225,350
710950-99999,0.22112753147236264,0.11314398541278657,0.3291110775319387,1,26.642857142857142,24,31,172,167
943560-99999,0.02107279693486941,-0.13385982130532073,0.17600541517505955,0,16.892857142857142,20,18,107,91
947290-99999,-0.10563765736179315,-0.22949545984400727,0.018220145120420986,0,33.42857142857143,39,34,264,292
605180-99999,0.3990147783251329,0.06210531556184923,0.7359242410884166,1,24.5,24,35,302,303
433710-99999,-0.10098522167487722,-0.2069899701145487,0.005019526764794252,0,12.535714285714286,15,9,296,288
844440-99999,0.34236453201970796,-0.1711911018021368,0.8559201658415527,0,36.75,31,38,111,64
480350-99999,-0.04378762999452792,-0.1689819427598667,0.08140668277081084,0,3.2857142857142856,3,7,227,242
510760-99999,-0.12698412698413178,-0.24264516561260382,-0.011323088355659733,-1,20.928571428571427,19,19,325,283
974300-99999,-0.20060207991242043,-0.3737767740645091,-0.02742738576033177,-1,24.107142857142858,35,19,345,323
070240-99999,-0.1694033935413254,-0.3151514532349823,-0.02365533384766852,-1,50.75,55,50,251,241
443050-99999,0.32156540777231146,0.14021143736405411,0.5029193781805688,1,36.892857142857146,36,45,329,323
782290-99999,0.0528188286809102,-0.17175707746965657,0.277394734831477,0,32.17857142857143,45,37,88,79
160360-99999,0.23125342090858975,0.043006092974543386,0.4195007488426361,1,22.178571428571427,11,23,62,60
518110-99999,0.20333880678708577,0.11838546830201177,0.28829214527215974,1,13.392857142857142,11,17,320,315
129420-99999,0.17241379310344965,0.01699980811092161,0.3278277780959777,1,29.071428571428573,25,32,354,338
407380-99999,1.1190476190476364,0.944288117815324,1.2938071202799488,1,19.25,6,28,257,249
442310-99999,0.28516694033935963,0.11888396130357673,0.45144991937514256,1,19.857142857142858,18,27,279,279
360580-99999,-0.09003831417624315,-0.27050583060122463,0.09042920224873834,0,14.035714285714286,19,19,155,116
075300-99999,-0.08264915161467024,-0.12625476105867725,-0.03904354217066321,-1,24.928571428571427,26,23,241,266
470700-99999,0.38122605363985235,0.17663531936314358,0.5858167879165611,1,20.178571428571427,15,20,313,280
961470-99999,0.4436234263820613,0.1134759209571834,0.7737709318069392,1,26.964285714285715,31,35,16,359
429710-99999,-0.41461412151067834,-0.5813649718830969,-0.24786327113825976,-1,29.892857142857142,37,27,203,208
478150-99999,0.02709359605911396,-0.01790626916545176,0.07209346128367969,0,25.821428571428573,26,27,300,305
488700-99999,0.46031746031747134,0.1221979157970905,0.7984370048378522,1,17.357142857142858,17,24,350,27
946200-99999,0.6814449917898231,0.30122358771997665,1.0616663958596695,1,37.714285714285715,22,41,256,143
012230-99999,-0.07799671592774621,-0.20387272146385313,0.047879289608360714,0,41.25,48,42,249,251
237110-99999,-0.11603721948549625,-0.1917224357314539,-0.04035200323953861,-1,24.5,27,24,234,203
307310-99999,-0.02900930487137285,-0.12896225651102217,0.07094364676827648,0,21.071428571428573,23,24,255,258
622590-99999,0.46825396825398635,0.17970074475879355,0.7568071917491792,1,23.107142857142858,30,33,40,42
470520-99999,0.3040503557745002,0.10308257424482525,0.5050181373041751,1,17.035714285714285,15,27,258,321
296980-99999,-0.019430760810070655,-0.12075265593361394,0.08189113431347263,0,15.821428571428571,17,18,313,313
915820-99999,-0.003010399562120347,-0.16253201416538243,0.15651121504114174,0,38.82142857142857,43,37,125,115
060340-99999,-0.14094143404488313,-0.2620720407972386,-0.019810827292527658,-1,54.75,58,55,239,236
031350-99999,-0.3940886699507442,-0.5429872997540864,-0.24519004014740195,-1,45.5,51,43,234,252
616270-99999,-0.046250684181714075,-0.216811349757578,0.12430998139414984,0,18.035714285714285,25,19,5,360
014030-99999,0.0024630541872007194,-0.5375886768972405,0.542514785271642,0,79.53571428571429,90,83,228,245
170700-99999,0.07361795292829793,-0.10636899810609307,0.2536049039626889,0,13.821428571428571,12,14,214,224
020440-99999,-0.18938149972632806,-0.3435843963272402,-0.03517860312541593,-1,35.42857142857143,40,37,239,234
722660-13962,-0.06157635467980288,-0.15764117694353097,0.03448846758392521,0,49.107142857142854,51,48,175,175
433140-99999,-0.8262178434592378,-0.9135717167550601,-0.7388639701634154,-1,16.535714285714285,24,7,312,264
655570-99999,0.568965517241391,0.30143336682688804,0.836497667655894,1,6.321428571428571,3,19,220,228
619950-99999,-0.031198686371100043,-0.18700969294349723,0.12461232020129714,0,34.785714285714285,36,34,103,109
719194-99999,-0.08292282430213133,-0.3012948696492418,0.1354492210449791,0,47.107142857142854,54,53,265,253
432370-99999,-0.0914066776135739,-0.28495668711431416,0.10214333188716634,0,24.357142857142858,27,24,272,262
036490-99999,-0.12506841817186598,-0.2064102222541747,-0.04372661408955725,-1,34.535714285714285,39,31,241,251
172190-99999,-0.005199781061849262,-0.14700017873056945,0.13660061660687092,0,50.17857142857143,51,47,344,1
074120-99999,-0.07197591680350507,-0.14729891552161611,0.003347081914605962,0,35.25,35,33,245,254
505640-99999,-0.06048166392994003,-0.16317665442501567,0.042213326565135614,0,25.75,27,25,206,267
601850-99999,-0.31937602627258577,-0.4696112723472282,-0.16914078019794332,-1,41.32142857142857,42,35,26,36
607450-99999,0.33114395183361145,0.21782317766068782,0.4444647260065351,1,40.785714285714285,36,43,51,49
320530-99999,-0.30541871921182634,-0.3723010402697889,-0.2385363981538638,-1,35.214285714285715,40,31,248,285
605660-99999,-0.20197044334975445,-0.46491881250988076,0.06097792581037187,0,36.92857142857143,42,38,53,30
919430-99999,-0.7783251231527266,-1.1008150710899094,-0.4558351752155438,-1,57.0,61,46,78,54
655030-99999,0.363984674329506,0.21642082831387274,0.5115485203451392,1,26.428571428571427,20,28,258,163
042700-99999,0.003284072249590042,-0.1813869824543209,0.18795512695350097,0,42.142857142857146,43,41,76,80
542180-99999,0.27476737821566094,0.1570542006611927,0.3924805557701292,1,23.285714285714285,23,29,265,299
161200-99999,-0.16803503010400464,-0.43713520134379114,0.10106514113578188,0,43.285714285714285,38,34,68,77
381490-99999,-0.5333880678708363,-0.7986203102347131,-0.2681558255069593,-1,38.892857142857146,43,35,45,40
269970-99999,0.051724137931036474,-0.020852870802311615,0.12430114666438456,0,23.321428571428573,24,25,245,239
273550-99999,-0.2766830870279179,-0.3692070507996511,-0.1841591232561847,-1,28.678571428571427,33,26,247,207
654600-99999,-0.8806787082649425,-2.591472551594356,0.8301151350644709,0,22.071428571428573,16,8,212,180
476770-99999,0.4129720853858849,0.21127257610550598,0.6146715946662639,1,55.464285714285715,50,55,294,260
014820-99999,0.3374384236453384,-0.10613734122655827,0.781014188517235,0,69.32142857142857,80,75,231,244
916480-99999,0.19266557197593387,-0.4121024434684299,0.7974335874202976,0,35.285714285714285,49,53,88,89
717380-99999,0.06267104542966717,-0.03843728248519988,0.16377937334453424,0,29.821428571428573,29,30,238,268
949100-99999,0.5317460317460366,0.30549195856092637,0.7580001049311469,1,30.678571428571427,20,35,286,85
723106-13744,-0.3557744937055308,-0.4547686547833364,-0.25678033262772526,-1,32.142857142857146,40,31,207,236
543420-99999,-0.4080459770115043,-0.5009574576119982,-0.31513449641101043,-1,27.25,28,23,237,249
723230-03856,-0.35851122058018825,-0.45833623153148817,-0.25868620962888833,-1,31.428571428571427,40,30,142,167
295570-99999,-0.20333880678708452,-0.35699065266071595,-0.04968696091345309,-1,27.964285714285715,32,30,233,232
478310-99999,-0.14367816091954055,-0.26554286649645764,-0.021813455342623453,-1,42.107142857142854,46,40,26,347
874360-99999,0.27148330596606346,-0.05682234835816019,0.599788960290287,0,43.357142857142854,34,42,57,67
477540-99999,-0.2848932676518919,-0.3625621895640868,-0.20722434573969695,-1,30.321428571428573,35,28,283,199
400010-99999,1.548713738368939,1.177883163149727,1.9195443135881511,1,28.678571428571427,16,41,350,335
727810-24243,-0.3180076628352494,-0.4255201624685412,-0.21049516320195757,-1,27.785714285714285,37,26,275,274
111520-99999,-0.11904761904762245,-0.30197781292709536,0.06388257483185047,0,25.178571428571427,25,24,271,254
873710-99999,-0.1650246305418711,-0.33777175513957647,0.007722494055834278,0,34.75,41,34,120,121
678770-99999,nan,nan,nan,0,15.37037037037037,23.0,18.0,87.0,115.0
083480-99999,0.48549534756432255,0.24723383173654395,0.7237568633921012,1,19.428571428571427,16,20,77,310
544710-99999,-0.003557744937053575,-0.11218287151132766,0.10506738163722051,0,35.392857142857146,38,35,193,229
070220-99999,0.5585659551177027,-0.39527763936246396,1.5124095495978693,0,53.392857142857146,63,62,255,258
571930-99999,-0.09058565955117792,-0.19631908924890268,0.015147770146546821,0,16.892857142857142,18,19,16,82
040480-99999,-0.6984126984127138,-1.1998887115818002,-0.1969366852436275,-1,101.64285714285714,105,79,143,113
724460-03947,-0.13902572523261802,-0.24214331433727448,-0.03590813612796158,-1,46.42857142857143,55,46,190,191
411280-99999,-0.05610290093048123,-0.23463875865777692,0.12243295679681446,0,21.321428571428573,30,22,62,82
345450-99999,-0.19430760810071296,-0.3738600964659413,-0.014755119735484601,-1,37.857142857142854,42,39,228,171
477720-99999,-0.479474548440074,-0.6309565452636468,-0.3279925516165012,-1,28.0,33,24,331,322
670720-99999,0.1557197591680377,-0.15830749166986086,0.46974701000593627,0,33.964285714285715,33,36,155,187
470650-99999,0.3732895457033448,0.2168126967488833,0.5297663946578064,1,24.071428571428573,20,23,270,323
471580-99999,-0.10919540229885655,-0.39993440462497376,0.18154360002726067,0,18.678571428571427,15,20,307,1
718540-99999,0.02517788724685549,-0.08258428625714144,0.1329400607508524,0,32.714285714285715,35,35,250,263
479450-99999,0.1212370005473482,-0.012557756005430493,0.25503175710012693,0,45.17857142857143,45,45,87,57
332750-99999,-0.2750410509031229,-0.3676738720027371,-0.18240822980350874,-1,37.107142857142854,42,37,243,208
612720-99999,-0.1275314723590582,-0.2614792438108402,0.006416299092723815,0,13.857142857142858,18,11,79,83
112250-99999,0.1874657909140712,0.10717763324791327,0.26775394858022916,1,11.392857142857142,11,15,289,246
408830-99999,0.24740010946908472,-0.11724659235634269,0.6120468112945121,0,35.214285714285715,40,33,177,172
273690-99999,-0.22386425834702067,-0.3367058491003198,-0.11102266759372155,-1,24.785714285714285,27,26,238,246
266950-99999,-0.01724137931034625,-0.14005163350847527,0.10556887488778277,0,28.178571428571427,27,31,236,229
442150-99999,0.40722495894910327,0.08490013522633333,0.7295497826718732,1,22.5,17,40,278,267
719440-99999,0.31527093596059846,0.17754251789322045,0.4529993540279765,1,22.571428571428573,22,27,178,156
249080-99999,-0.15955117679255637,-0.25854275589349585,-0.06055959769161687,-1,16.392857142857142,21,17,227,240
864600-99999,-0.11850027367269511,-0.22820644475411914,-0.008794102591271086,-1,33.035714285714285,28,33,80,96
948890-99999,0.029282977558841877,-0.06338347403225729,0.12194942914994104,0,27.321428571428573,29,26,267,243
722555-12935,-0.16529830322933842,-0.2889135384716164,-0.041683067987060465,-1,47.714285714285715,52,47,136,133
946590-99999,0.12698412698412537,-0.03041825180252261,0.28438650577077335,0,50.0,44,52,186,168
984300-99999,0.09633278598796093,-0.026082090396472538,0.2187476623723944,0,10.857142857142858,11,15,184,71
302300-99999,-0.035030103995621314,-0.15713258096175067,0.08707237297050804,0,20.071428571428573,21,24,229,237
426750-99999,-0.06650246305418822,-0.11867211978696024,-0.014332806321416196,-1,9.107142857142858,10,9,255,284
476510-99999,-0.4009304871373871,-0.4782910233590781,-0.3235699509156961,-1,39.464285714285715,48,33,312,297
603200-99999,-0.334975369458132,-0.5113440156532278,-0.1586067232630361,-1,30.214285714285715,36,31,312,129
286880-99999,-0.011767925561028264,-0.096647304317795,0.07311145319573847,0,30.75,32,29,214,236
725250-14852,-0.1724137931034494,-0.23754360808276598,-0.1072839781241328,-1,38.0,42,38,237,232
619970-99999,-0.19485495347564663,-0.6042241324559856,0.21451422550469235,0,104.85714285714286,106,109,292,286
